,code,text,label
1667929,34067-9,"Previfem® (norgestimate/ethinyl estradiol tablets USP) and Tri-Previfem® (norgestimate/ethinyl estradiol tablets USP) are estrogen/progestin COCs, indicated for use by women to prevent pregnancy.",1
1667931,34067-9,"Tri-Previfem® (norgestimate/ethinyl estradiol tablets USP) is also indicated for the treatment of moderate acne vulgaris in females at least 15 years of age, who have no known contraindications to oral contraceptive therapy and have achieved menarche.",1
1667932,34067-9,Tri-Previfem® (norgestimate/ethinyl estradiol tablets USP) should be used for the treatment of acne only if the patient desires an oral contraceptive for birth control.,1
1668573,34067-9,LOVAZA® (omega-3-acid ethyl esters) is indicated as an adjunct to diet to reduce triglyceride (TG) levels in adult patients with severe (greater than or equal to 500 mg per dL) hypertriglyceridemia (HTG).,1
1669201,34067-9,"Finasteride, is a 5α-reductase inhibitor, indicated for the treatment of symptomatic benign prostatic hyperplasia (BPH) in men with an enlarged prostate to ( 1.1):",1
1669203,34067-9,Finasteride administered in combination with the alpha-blocker doxazosin is indicated to reduce the risk of symptomatic progression of BPH (a confirmed ≥4 point increase in American Urological Association (AUA) symptom score) ( 1.2).,1
1669204,34067-9,Limitations of Use: Finasteride is not approved for the prevention of prostate cancer ( 1.3).,1
1669726,34067-9,Glimepiride tablets USP are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus [see Clinical Studies ( 14.1)].,1
1670030,34067-9,Dexrazoxane for Injection is indicated for reducing the incid ence and severity of cardiomyopathy associated with doxorubicin ad m inistration in wo men with metastatic breast cancer who have received a cu mulative doxorubicin dose of 300 mg / m2and who will c ontinue to receive doxor ubicin therapy to maintain tu mor control.,1
1670031,34067-9,Do not use with the initiat ion of doxorubicin therapy [see Warnings and Precautions (5.2 ) ].,1
1670226,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of Amoxicillin and other antibacterial drugs, Amoxicillin for Oral Suspension, USP should be used only to treat infections that are proven or strongly suspected to be caused by bacteria.",1
1670229,34067-9,"Amoxicillin for Oral Suspension, USP is indicated in the treatment of infections due to susceptible (ONLY β-lactamase–negative) isolates of the designated bacteria in the conditions listed below:",1
1670558,34067-9,Buprenorphine Sublingual Tablets is indicated for the treatment of opioid dependence and is preferred for induction.,1
1670559,34067-9,Buprenorphine Sublingual Tablets should be used as part of a complete treatment plan to include counseling and psychosocial support.,1
1671131,34067-9,Buprenorphine and Naloxone Sublingual Tablets are indicated for the maintenance treatment of opioid dependence and should be used as part of a complete treatment plan to include counseling and psychosocial support.,1
1673748,34067-9,"Cephalexin capsules, USP is a cephalosporin antibacterial drug indicated for the treatment of the following infections caused by susceptible isolates of designated bacteria:",1
1673749,34067-9,• Respiratory tract infection (1.1) • Otitis media (1.2) • Skin and skin structure infections (1.3) • Bone infections (1.4) • Genitourinary tract infections (1.5),1
1673750,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of Cephalexin capsules, USP and other antibacterial drugs, Cephalexin capsules, USP should be used only to treat infections that are proven or strongly suspected to be caused by bacteria.",1
1674785,34067-9,"TizanidineTablets, USP is a central alpha-2-adrenergic agonist indicated for themanagement of spasticity.",1
1674786,34067-9,"Because of the short duration of therapeutic effect,treatment with Tizanidine Tablets, USP should be reserved for those dailyactivities and times when relief of spasticity is most important [see Dosage andAdministration(2.1) ].",1
1675129,34067-9,"Amlodipine besylate tablets, USP are calcium channel blocker and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of:",1
1675130,34067-9,Hypertension (1.1),1
1675131,34067-9,"• Amlodipine besylate tablets, USP are indicated for the treatment of hypertension, to lower blood pressure.",1
1675133,34067-9,Coronary Artery Disease (1.2),1
1675134,34067-9,• Chronic Stable Angina,1
1675135,34067-9,• Vasospastic Angina (Prinzmetal's or Variant Angina),1
1675136,34067-9,• Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40%,1
1675587,34067-9,"Desoximetasone Ointment, 0.25% is indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses.",1
1675742,34067-9,Ipratropium Bromide and Albuterol Sulfate Inhalation Solution is indicated for the treatment of bronchospasm associated with COPD in patients requiring more than one bronchodilator.,1
1676035,34067-9,(1.1 – 1.5) •In combination for treatment of H. pylori infection and duodenal ulcer disease.,1
1677205,34067-9,Fludeoxyglucose F18 Injection is indicated for positron emission tomography (PET) imaging in the following settings:,1
1677410,34067-9,"Flector® Patch is indicated for the topical treatment of acute pain due to minor strains, sprains, and contusions",1
1677880,34067-9,"Carefully consider the potential benefits and risks of nabumetone tablets, USP and other treatment options before deciding to use nabumetone tablets.",1
1678206,34067-9,Duloxetine Delayed-release Capsules are indicated for the treatment of:,1
1678207,34067-9,Major Depressive Disorder [see CLINICAL STUDIES (14.1)] Generalized Anxiety Disorder [see CLINICAL STUDIES (14.2)] Diabetic Peripheral Neuropathy [see CLINICAL STUDIES (14.3)] Chronic Musculoskeletal Pain [see CLINICAL STUDIES (14.5)],1
1678813,34067-9,Fluorouracil is indicated for the treatment of patients with:,1
1679119,34067-9,"Acyclovir Ointment USP, 5% is indicated in the management of initial genital herpes and in limited non-life-threatening mucocutaneous Herpes simplex virus infections in immunocompromised patients.",1
1679198,34067-9,"GaviLyte-G is a combination of PEG 3350, an osmotic laxative, and electrolytes indicated for cleansing of the colon in preparation for colonoscopy and barium enema X-ray examination in adults (1)",1
1679453,34067-9,Amoxicillin tablets are a penicillin-class antibacterial indicated for treatment of infections due to susceptible strains of designated microorganisms.,1
1679455,34067-9,(1.1 to 1.4) In combination for treatment of H. pylori infection and duodenal ulcer disease.,1
1679457,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of amoxicillin tablets and other antibacterial drugs, amoxicillin tablets should be used only to treat infections that are proven or strongly suspected to be caused by bacteria.",1
1679821,34067-9,Triamcinolone Acetonide Ointment is indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses.,1
1680061,34067-9,"Primary Prevention Of Coronary Heart Disease: In individuals without symptomatic cardiovascular disease, average to moderately elevated total-C and LDL-C, and below average HDL-C, lovastatin tablets are indicated to reduce the risk of:",1
1681335,34067-9,DILAUDID INJECTION is indicated for the management of pain severe enough to require an opioid analgesic and for which alternate treatments are inadequate.,1
1681336,34067-9,DILAUDID-HP INJECTION is indicated for use in opioid-tolerant patients who require higher doses of opioids for the management of pain severe enough to require an opioid analgesic and for which alternate treatments are inadequate.,1
1681337,34067-9,"Patients considered opioid tolerant are those who are taking for one week or longer, around-the-clock medicine consisting of at least 60 mg oral morphine per day, or at least 25 mcg transdermal fentanyl per hour, or at least 30 mg oral oxycodone per day, or at least 8 g oral hydromorphone per day, or at least 25 mg oral oxymorphone per day, or at least 60 mg oral hydrocodone per day.",1
1681338,34067-9,or an equianalgesic dose of another opioid for one week or longer.,1
1681339,34067-9,Patients must remain on around-the-clock opioids while administering DILAUDID-HP.,1
1681341,34067-9,"Because of the risks of addiction, abuse, and misuse with opioids, even at recommended doses [see Warnings and Precautions (5.2)], reserve DILAUDID INJECTION and DILAUDID-HP INJECTION for use in patients for whom alternative treatment options [e.g., non-opioid analgesics or opioid combination products]:",1
1681342,34067-9,"Have not been tolerated, or are not expected to be tolerated Have not provided adequate analgesia, or are not expected to provide adequate analgesia",1
1682112,34067-9,"Azithromycin tablets, are a macrolide antibacterial drug indicated for the treatment of patients with mild to moderate infections caused by susceptible strains of the designated microorganisms in the specific conditions listed below.",1
1683214,34067-9,Renvela® (sevelamer carbonate) is indicated for the control of serum phosphorus in adults and children 6 years of age and older with chronic kidney disease (CKD) on dialysis.,1
1683477,34067-9,"Cifrazol is indicated for dietary management of patients with unique nutritional needs requiring increased folate levels, Vitamin D deficiency or are in need of Vitamin D supplementation and other nutritional supplementation.",1
1684489,34067-9,Memantine hydrochloride is indicated for the treatment of moderate to severe dementia of the Alzheimer’s type.,1
1685589,34067-9,The efficacy of trazodone hydrochloride tablets has been established in trials with the immediate release formulation of trazodone [see Clinical Studies (14) ] .,1
1686358,34067-9,Amlodipine besylate tablets are calcium channel blockers and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of:,1
1686359,34067-9,Hypertension ( 1.1),1
1686360,34067-9,"o Amlodipine besylate tablets are indicated for the treatment of hypertension, to lower blood pressure.",1
1686362,34067-9,Coronary Artery Disease ( 1.2),1
1686363,34067-9,o Chronic Stable Angina,1
1686364,34067-9,o Vasospastic Angina (Prinzmetal's or Variant Angina),1
1686365,34067-9,o Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40%,1
1687346,34067-9,"Oxymorphone hydrochloride extended-release tablets are indicated for the management of pain severe enough to require daily, around-the-clock, long-term opioid treatment and for which alternative treatment options are inadequate.",1
1687348,34067-9,"Because of the risks of addiction, abuse, and misuse with opioids, even at recommended doses, and because of the greater risks of overdose and death with extended-release opioid formulations, reserve oxymorphone hydrochloride extended-release tablets for use in patients for whom alternative treatment options (e.g., non-opioid analgesics or immediate-release opioids) are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain.",1
